Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Credit_Score,Loan_Status
Female,Yes,Graduate,Yes,18360.0,4490.0,491.0,360.0,0.0,513.0,Y
Female,Yes,Not Graduate,No,19073.0,11628.0,384.0,360.0,0.0,406.0,Y
Female,Yes,Not Graduate,No,16214.0,5.0,112.0,240.0,1.0,400.0,N
Female,Yes,Graduate,No,8743.0,2581.0,484.0,240.0,1.0,667.0,Y
Male,No,Not Graduate,No,4588.0,8411.0,640.0,180.0,1.0,328.0,N
Male,Yes,Not Graduate,No,3535.0,11110.0,392.0,240.0,1.0,656.0,N
Female,Yes,Graduate,No,16698.0,8203.0,356.0,240.0,1.0,702.0,Y
Male,Yes,Not Graduate,No,4028.0,2842.0,207.0,240.0,1.0,394.0,Y
Male,Yes,Graduate,Yes,20240.0,5504.0,680.0,180.0,1.0,441.0,Y
Male,Yes,Graduate,No,16947.0,7496.0,282.0,240.0,1.0,424.0,N
Female,No,Not Graduate,No,21570.0,8649.0,466.0,360.0,0.0,362.0,N
Male,Yes,Graduate,No,4769.0,10464.0,633.0,360.0,1.0,671.0,Y
Female,Yes,Graduate,No,24469.0,14671.0,622.0,180.0,1.0,503.0,Y
Female,Yes,Not Graduate,No,8486.0,8358.0,384.0,240.0,1.0,619.0,Y
Male,No,Not Graduate,Yes,9241.0,7283.0,358.0,120.0,1.0,438.0,N
Male,No,Not Graduate,No,21371.0,7496.0,272.0,180.0,1.0,474.0,N
Female,Yes,Not Graduate,No,10135.0,1973.0,429.0,240.0,1.0,791.0,Y
Female,Yes,Graduate,Yes,16173.0,10136.0,551.0,360.0,1.0,481.0,Y
Male,No,Not Graduate,No,24474.0,14833.0,570.0,180.0,1.0,796.0,N
Female,No,Not Graduate,No,14667.0,2195.0,180.0,240.0,1.0,428.0,N
Male,No,Graduate,No,15801.0,12323.0,420.0,360.0,1.0,821.0,Y
Female,Yes,Graduate,Yes,11340.0,7574.0,397.5,240.0,1.0,560.0,Y
Male,Yes,Graduate,No,16373.0,8143.0,498.0,240.0,0.0,352.0,Y
Male,No,Graduate,No,19164.0,7552.0,287.0,240.0,1.0,390.0,Y
Male,Yes,Not Graduate,No,6405.0,3828.0,537.0,360.0,1.0,549.0,Y
Female,No,Not Graduate,No,4153.0,5085.0,547.0,360.0,0.0,527.0,Y
Female,No,Graduate,No,21680.0,14643.0,569.0,240.0,1.0,735.0,Y
Male,No,Graduate,No,21697.0,4737.0,639.0,240.0,1.0,388.0,N
Female,Yes,Graduate,Yes,22876.0,239.0,560.0,240.0,1.0,594.0,Y
Male,No,Graduate,No,8296.0,9108.0,397.5,120.0,1.0,341.0,Y
Male,No,Not Graduate,No,4583.0,2952.0,336.0,240.0,1.0,842.0,N
Female,Yes,Graduate,No,5043.0,11630.0,280.0,360.0,1.0,772.0,Y
Male,No,Not Graduate,No,24363.0,855.0,509.0,360.0,1.0,769.0,N
Male,Yes,Graduate,No,14036.0,14639.0,615.0,240.0,1.0,374.0,Y
Female,No,Not Graduate,No,19553.0,10856.0,171.0,360.0,0.0,687.0,Y
Female,Yes,Not Graduate,No,21646.0,3238.0,281.0,240.0,1.0,781.0,N
Male,No,Not Graduate,No,9036.0,553.0,203.0,360.0,1.0,839.0,N
Male,No,Not Graduate,No,18036.0,8134.0,371.0,180.0,1.0,301.0,Y
Female,No,Graduate,No,8726.0,11005.0,386.0,360.0,1.0,837.0,N
Male,No,Not Graduate,Yes,6022.0,10077.0,186.0,360.0,1.0,470.0,N
Male,No,Graduate,Yes,10392.0,13612.0,485.0,180.0,1.0,773.0,Y
Female,Yes,Not Graduate,Yes,20274.0,7496.0,172.0,240.0,1.0,721.0,N
Male,Yes,Not Graduate,No,23555.0,9420.0,409.0,240.0,1.0,832.0,Y
Male,No,Graduate,Yes,12168.0,8386.0,542.0,120.0,1.0,585.0,Y
Female,No,Graduate,No,17103.0,7338.0,335.0,240.0,1.0,337.0,Y
Female,No,Not Graduate,No,14262.0,11879.0,684.0,180.0,1.0,424.0,Y
Male,Yes,Not Graduate,Yes,15207.0,5994.0,329.0,240.0,1.0,614.0,Y
Male,Yes,Graduate,No,8664.0,9617.0,353.0,240.0,1.0,343.0,Y
Female,No,Not Graduate,No,24627.0,12011.0,454.0,240.0,1.0,631.0,N
Female,Yes,Graduate,No,5556.0,2693.0,594.0,360.0,0.0,842.0,Y
Female,No,Graduate,No,9304.0,14587.0,509.0,360.0,1.0,464.0,Y
Female,No,Graduate,No,23350.0,11945.0,298.0,360.0,1.0,657.0,Y
Male,No,Not Graduate,Yes,2365.0,1971.0,528.0,240.0,1.0,811.0,Y
Female,Yes,Not Graduate,No,17893.0,5402.0,574.0,360.0,1.0,754.0,Y
Female,No,Graduate,No,17866.0,14542.0,687.0,240.0,1.0,518.0,Y
Male,No,Graduate,No,2656.0,8691.0,441.0,360.0,1.0,483.0,Y
Female,No,Graduate,No,10352.0,13454.0,573.0,180.0,1.0,682.0,N
Male,Yes,Graduate,No,17096.0,4114.0,496.0,240.0,1.0,598.0,N
Female,Yes,Not Graduate,No,17447.0,3773.0,525.0,360.0,1.0,702.0,Y
Female,Yes,Graduate,No,13517.5,3647.0,144.0,360.0,1.0,740.0,Y
Female,No,Not Graduate,Yes,22444.0,7909.0,442.0,180.0,1.0,678.0,N
Male,Yes,Graduate,No,23983.0,2866.0,116.0,180.0,0.0,608.0,Y
Male,No,Not Graduate,No,18928.0,686.0,318.0,240.0,0.0,769.0,N
Female,Yes,Not Graduate,No,14046.0,2067.0,695.0,360.0,1.0,350.0,Y
Male,No,Not Graduate,No,8426.0,5907.0,290.0,180.0,1.0,575.0,N
Male,Yes,Not Graduate,No,3761.0,12113.0,490.0,360.0,1.0,733.0,Y
Male,No,Not Graduate,No,2956.0,447.0,538.0,360.0,1.0,679.0,Y
Male,Yes,Graduate,No,10273.0,9958.0,596.0,360.0,1.0,414.0,Y
Male,Yes,Graduate,Yes,19620.0,9316.0,193.0,360.0,1.0,435.0,Y
Male,Yes,Not Graduate,No,23295.0,293.0,194.0,360.0,0.0,666.0,Y
Female,No,Graduate,No,16855.0,13861.0,181.0,180.0,1.0,320.0,Y
Female,Yes,Graduate,No,24661.0,4160.0,439.0,180.0,0.0,574.0,Y
Male,Yes,Graduate,No,13517.5,2546.0,459.0,360.0,1.0,661.0,Y
Female,Yes,Graduate,No,20549.0,8267.0,211.0,180.0,1.0,570.0,Y
Female,Yes,Graduate,No,20003.0,7044.0,402.0,120.0,1.0,518.0,Y
Female,No,Graduate,No,20177.0,3775.0,150.0,180.0,1.0,618.0,N
Female,Yes,Graduate,No,15036.0,10874.0,380.0,240.0,1.0,765.0,Y
Male,No,Not Graduate,No,11365.0,11388.0,212.0,240.0,1.0,703.0,N
Female,No,Graduate,No,8005.0,10266.0,135.0,120.0,1.0,420.0,Y
Female,No,Graduate,No,15844.0,13926.0,397.5,240.0,1.0,361.0,N
Male,No,Graduate,No,2645.0,9491.0,639.0,360.0,1.0,396.0,Y
Male,Yes,Not Graduate,No,2378.0,13883.0,144.0,360.0,0.0,735.0,Y
Female,No,Not Graduate,No,21039.0,10919.0,397.5,240.0,1.0,713.0,N
Female,No,Graduate,No,9109.0,4178.0,491.0,180.0,1.0,428.0,Y
Female,No,Not Graduate,No,21968.0,14821.0,114.0,240.0,1.0,545.0,Y
Female,No,Not Graduate,No,13925.0,3534.0,266.0,360.0,0.0,309.0,Y
Male,Yes,Graduate,No,19524.0,2053.0,162.0,240.0,1.0,716.0,N
Female,Yes,Not Graduate,No,22119.0,7112.0,670.0,240.0,1.0,648.0,Y
Male,No,Graduate,No,16911.0,7496.0,302.0,180.0,1.0,718.0,Y
Female,No,Not Graduate,No,19045.0,12655.0,256.0,240.0,1.0,464.0,Y
Female,No,Graduate,No,23820.0,2518.0,614.0,240.0,1.0,478.0,Y
Male,Yes,Not Graduate,No,15163.0,9929.0,650.0,360.0,0.0,353.0,Y
Male,Yes,Graduate,No,23593.0,5568.0,377.0,360.0,0.0,618.0,N
Male,Yes,Graduate,No,2387.0,7496.0,200.0,240.0,1.0,345.0,Y
Male,Yes,Not Graduate,No,21407.0,6832.0,268.0,240.0,1.0,729.0,Y
Female,Yes,Graduate,No,12111.0,8561.0,631.0,240.0,0.0,676.0,Y
Female,No,Graduate,No,14683.0,3739.0,502.0,360.0,1.0,477.0,Y
Female,Yes,Not Graduate,No,23119.0,4373.0,240.0,180.0,0.0,818.0,Y
Female,Yes,Graduate,No,16310.0,339.0,446.0,360.0,1.0,427.0,Y
Female,Yes,Not Graduate,No,17209.0,2862.0,292.0,240.0,1.0,790.0,Y
Female,Yes,Not Graduate,No,24855.0,613.0,251.0,360.0,1.0,533.0,Y
Male,Yes,Graduate,No,4771.0,1103.0,485.0,180.0,1.0,311.0,Y
Female,Yes,Not Graduate,No,6169.0,11969.0,307.0,360.0,1.0,849.0,Y
Male,No,Graduate,No,24619.0,8984.0,648.0,120.0,1.0,787.0,N
Male,Yes,Not Graduate,No,12055.0,6746.0,487.0,180.0,1.0,706.0,N
Female,No,Not Graduate,Yes,6019.0,8258.0,177.0,360.0,1.0,778.0,Y
Male,No,Graduate,No,22654.0,12502.0,271.0,240.0,1.0,513.0,Y
Female,Yes,Not Graduate,No,7856.0,4511.0,656.0,240.0,1.0,320.0,Y
Male,Yes,Graduate,No,16650.0,7312.0,397.5,360.0,1.0,767.0,N
Female,Yes,Graduate,No,17927.0,12839.0,695.0,240.0,1.0,744.0,Y
Male,Yes,Not Graduate,No,14715.0,11987.0,530.0,360.0,1.0,510.0,Y
Female,No,Graduate,No,18418.0,5405.0,588.0,180.0,0.0,548.0,N
Female,Yes,Graduate,No,15682.0,570.0,205.0,120.0,1.0,406.0,Y
Female,No,Not Graduate,Yes,17260.0,8731.0,308.0,240.0,1.0,816.0,Y
Female,No,Graduate,No,13831.0,5356.0,447.0,360.0,1.0,764.0,N
Female,No,Graduate,No,14164.0,7496.0,451.0,240.0,1.0,587.0,N
Male,No,Not Graduate,No,13517.5,10390.0,147.0,180.0,0.0,328.0,Y
Male,No,Graduate,Yes,5380.0,13394.0,345.0,240.0,1.0,417.0,Y
Male,Yes,Graduate,No,23860.0,7224.0,130.0,180.0,1.0,432.0,Y
Female,No,Not Graduate,No,17163.0,14040.0,574.0,360.0,1.0,457.0,Y
Male,No,Graduate,No,21560.0,3031.0,576.0,240.0,1.0,472.0,Y
Female,Yes,Graduate,No,16725.0,7496.0,356.0,360.0,1.0,633.0,Y
Female,Yes,Not Graduate,No,10367.0,13531.0,225.0,120.0,1.0,720.0,Y
Male,No,Graduate,No,20537.0,13596.0,318.0,120.0,1.0,574.0,Y
Male,No,Graduate,No,6687.0,3051.0,344.0,240.0,1.0,435.0,Y
Female,Yes,Not Graduate,No,15474.0,14065.0,579.0,360.0,1.0,515.0,Y
Male,No,Not Graduate,No,15201.0,10673.0,542.0,240.0,0.0,763.0,Y
Female,Yes,Graduate,No,3586.0,10559.0,600.0,360.0,1.0,523.0,Y
Female,Yes,Graduate,No,10056.0,9826.0,326.0,180.0,1.0,794.0,Y
Female,No,Not Graduate,No,15590.0,8433.0,354.0,360.0,1.0,317.0,Y
Female,Yes,Graduate,No,7422.0,8656.0,169.0,360.0,1.0,503.0,Y
Female,No,Graduate,No,22042.0,10442.0,554.0,240.0,0.0,433.0,N
Male,No,Graduate,No,2952.0,12836.0,677.0,240.0,1.0,646.0,Y
Male,No,Not Graduate,No,24654.0,13756.0,101.0,360.0,1.0,407.0,Y
Female,Yes,Graduate,No,7365.0,7496.0,594.0,240.0,1.0,722.0,Y
Female,No,Graduate,Yes,21255.0,7302.0,424.0,180.0,1.0,812.0,N
Male,Yes,Not Graduate,No,14521.0,13145.0,502.0,180.0,1.0,314.0,Y
Male,No,Not Graduate,No,12906.0,1878.0,228.0,240.0,1.0,804.0,Y
Female,No,Not Graduate,No,4978.0,4881.0,582.0,240.0,1.0,803.0,Y
Male,Yes,Graduate,No,15750.0,4636.0,245.0,240.0,0.0,473.0,Y
Female,No,Graduate,No,12001.0,2534.0,195.0,240.0,1.0,410.0,Y
Male,No,Not Graduate,No,12998.0,10097.0,600.0,240.0,1.0,416.0,Y
Female,Yes,Graduate,No,14343.0,3809.0,555.0,240.0,1.0,340.0,Y
Male,Yes,Graduate,No,13951.0,8763.0,503.0,180.0,1.0,305.0,N
Female,Yes,Graduate,No,16691.0,5605.0,107.0,240.0,1.0,575.0,N
Male,No,Not Graduate,No,13520.0,7733.0,319.0,360.0,1.0,367.0,Y
Male,Yes,Not Graduate,No,21354.0,10900.0,201.0,360.0,1.0,790.0,Y
Female,Yes,Not Graduate,No,6908.0,14740.0,101.0,360.0,0.0,426.0,N
Male,No,Graduate,Yes,13326.0,3641.0,589.0,120.0,1.0,424.0,Y
Female,Yes,Not Graduate,No,3959.0,11696.0,299.0,180.0,1.0,557.0,N
Male,No,Graduate,No,7182.0,11811.0,125.0,360.0,1.0,650.0,N
Female,No,Graduate,No,2805.0,656.0,449.0,360.0,0.0,608.0,Y
Male,Yes,Not Graduate,No,5100.0,3151.0,201.0,180.0,1.0,548.0,Y
Female,No,Not Graduate,Yes,3575.0,9140.0,430.0,360.0,1.0,817.0,Y
Male,Yes,Graduate,No,13922.0,4110.0,471.0,240.0,1.0,342.0,Y
Female,Yes,Graduate,No,10791.0,11214.0,296.0,360.0,1.0,702.0,N
Male,Yes,Graduate,No,4615.0,7207.0,609.0,360.0,1.0,445.0,Y
Female,Yes,Graduate,No,13563.0,13392.0,129.0,120.0,1.0,585.0,Y
Female,No,Not Graduate,No,17040.0,306.0,398.0,120.0,1.0,498.0,Y
Female,No,Not Graduate,No,13517.5,8896.0,232.0,240.0,1.0,700.0,Y
Male,Yes,Graduate,No,12738.0,4492.0,631.0,120.0,1.0,480.0,Y
Female,Yes,Graduate,No,19010.0,8869.0,407.0,120.0,1.0,491.0,Y
Male,No,Not Graduate,No,8884.0,11104.0,120.0,360.0,1.0,430.0,Y
Female,Yes,Graduate,No,21195.0,12185.0,140.0,360.0,1.0,708.0,Y
Male,No,Not Graduate,No,19994.0,8402.0,597.0,360.0,1.0,713.0,Y
Female,Yes,Graduate,Yes,13454.0,4494.0,571.0,360.0,1.0,463.0,Y
Male,No,Not Graduate,No,13974.0,1396.0,407.0,180.0,1.0,633.0,Y
Male,No,Graduate,No,10866.0,3460.0,558.0,360.0,1.0,450.0,N
Female,No,Graduate,No,18432.0,4353.0,613.0,360.0,1.0,413.0,Y
Male,Yes,Graduate,No,19770.0,2162.0,602.0,360.0,0.0,827.0,Y
Male,Yes,Not Graduate,No,20286.0,12621.0,143.0,180.0,1.0,660.0,Y
Female,Yes,Not Graduate,No,23106.0,12636.0,140.0,360.0,1.0,488.0,Y
Male,Yes,Graduate,No,17015.0,10472.0,362.0,360.0,1.0,574.0,N
Male,Yes,Graduate,No,6372.0,7676.0,393.0,240.0,1.0,594.0,Y
Male,No,Graduate,No,5842.0,4544.0,108.0,240.0,1.0,816.0,Y
Female,No,Graduate,Yes,22695.0,3148.0,152.0,360.0,0.0,373.0,N
Male,No,Not Graduate,Yes,24850.0,12272.0,227.0,180.0,1.0,329.0,N
Female,No,Not Graduate,No,9997.0,827.0,630.0,120.0,0.0,635.0,Y
Male,No,Not Graduate,No,13684.0,2655.0,624.0,180.0,1.0,566.0,Y
Male,No,Graduate,No,24752.0,10337.0,239.0,360.0,1.0,314.0,N
Male,No,Graduate,No,20069.0,6711.0,331.0,360.0,1.0,727.0,N
Female,Yes,Not Graduate,No,23517.0,11893.0,667.0,360.0,0.0,312.0,Y
Male,No,Graduate,No,10824.0,12749.0,187.0,240.0,1.0,611.0,Y
Male,Yes,Not Graduate,No,18267.0,8691.0,663.0,360.0,1.0,594.0,Y
Female,No,Not Graduate,No,20806.0,10870.0,300.0,240.0,1.0,366.0,Y
Male,No,Not Graduate,No,21134.0,9253.0,487.0,360.0,1.0,724.0,Y
Female,Yes,Not Graduate,No,10524.0,7864.0,460.0,360.0,0.0,389.0,Y
Female,No,Graduate,No,12071.0,7525.0,231.0,240.0,1.0,694.0,Y
Male,Yes,Not Graduate,No,8309.0,13553.0,276.0,180.0,1.0,753.0,Y
Female,No,Graduate,No,10698.0,7496.0,151.0,120.0,1.0,823.0,Y
Male,Yes,Not Graduate,No,22596.0,3496.0,645.0,240.0,0.0,719.0,Y
Female,No,Not Graduate,No,19326.0,6094.0,121.0,360.0,1.0,572.0,Y
Female,Yes,Not Graduate,No,11781.0,4222.0,418.0,240.0,1.0,531.0,Y
Male,Yes,Not Graduate,Yes,19846.0,9318.0,267.0,240.0,0.0,472.0,N
Male,No,Graduate,Yes,9471.0,1989.0,137.0,360.0,1.0,382.0,N
Female,No,Graduate,No,16792.0,10716.0,666.0,240.0,1.0,401.0,Y
Female,Yes,Graduate,No,3991.0,11492.0,472.0,360.0,1.0,404.0,Y
Female,No,Graduate,No,15156.0,10962.0,677.0,360.0,1.0,342.0,Y
Female,Yes,Not Graduate,Yes,23774.0,6579.0,526.0,240.0,1.0,538.0,N
Male,No,Graduate,No,11926.0,5504.0,265.0,360.0,1.0,574.0,Y
Female,Yes,Graduate,No,18496.0,4180.0,601.0,360.0,1.0,396.0,Y
Male,No,Not Graduate,No,4263.0,1382.0,174.0,360.0,1.0,314.0,Y
Female,Yes,Graduate,No,7254.0,13073.0,539.0,180.0,1.0,608.0,Y
Male,No,Graduate,Yes,4811.0,14362.0,364.0,240.0,1.0,528.0,Y
Male,Yes,Graduate,No,14571.0,4167.0,505.0,240.0,1.0,831.0,N
Female,Yes,Graduate,No,19217.0,3166.0,342.0,180.0,1.0,731.0,Y
Female,No,Not Graduate,No,17457.0,2635.0,642.0,360.0,1.0,704.0,Y
Female,No,Not Graduate,No,9227.0,5545.0,376.0,180.0,1.0,696.0,N
Male,Yes,Graduate,Yes,10421.0,9221.0,649.0,180.0,1.0,557.0,Y
Female,Yes,Not Graduate,No,16207.0,5209.0,407.0,240.0,1.0,663.0,Y
Male,Yes,Graduate,No,15954.0,13903.0,502.0,180.0,1.0,433.0,Y
Male,Yes,Graduate,Yes,14672.0,9810.0,529.0,120.0,1.0,392.0,N
Male,No,Graduate,No,22638.0,12439.0,175.0,240.0,1.0,782.0,Y
Female,Yes,Not Graduate,No,11015.0,11820.0,438.0,360.0,1.0,629.0,Y
Female,Yes,Not Graduate,No,4518.0,9427.0,549.0,240.0,1.0,767.0,Y
Male,Yes,Not Graduate,No,22051.0,10822.0,178.0,120.0,1.0,644.0,Y
Male,No,Not Graduate,No,12015.0,5382.0,137.0,180.0,1.0,821.0,Y
Female,Yes,Not Graduate,No,11296.0,3983.0,417.0,240.0,1.0,710.0,Y
Male,No,Not Graduate,No,19425.0,1405.0,427.0,360.0,1.0,690.0,N
Female,No,Graduate,No,23496.0,7737.0,529.0,360.0,0.0,385.0,Y
Male,No,Not Graduate,Yes,2707.0,6200.0,262.0,240.0,0.0,345.0,N
Female,Yes,Graduate,No,19767.0,14761.0,457.0,360.0,1.0,812.0,Y
Male,No,Graduate,No,19686.0,5742.0,428.0,360.0,1.0,644.0,Y
Female,No,Not Graduate,No,9118.0,12429.0,513.0,120.0,1.0,738.0,Y
Male,No,Graduate,No,13213.0,6711.0,694.0,120.0,1.0,547.0,N
Female,Yes,Graduate,No,17501.0,9739.0,575.0,240.0,1.0,352.0,Y
Female,Yes,Graduate,Yes,10868.0,1884.0,555.0,360.0,1.0,704.0,Y
Male,Yes,Not Graduate,No,20948.0,13319.0,251.0,240.0,1.0,412.0,Y
Male,Yes,Not Graduate,No,11755.0,13497.0,637.0,240.0,1.0,715.0,Y
Female,Yes,Graduate,No,3260.0,5172.0,514.0,180.0,1.0,538.0,Y
Male,No,Not Graduate,Yes,21587.0,2184.0,442.0,360.0,0.0,313.0,Y
Female,Yes,Graduate,Yes,12545.0,6317.0,485.0,180.0,1.0,597.0,Y
Male,No,Not Graduate,No,2357.0,7003.0,266.0,360.0,1.0,712.0,N
Female,Yes,Graduate,No,23788.0,8410.0,571.0,120.0,1.0,587.0,N
Female,No,Graduate,No,7412.0,7430.0,239.0,360.0,1.0,310.0,Y
Female,No,Not Graduate,No,5234.0,4350.0,328.0,240.0,0.0,455.0,N
Female,Yes,Not Graduate,No,18802.0,9003.0,172.0,360.0,1.0,752.0,Y
Female,Yes,Not Graduate,No,23971.0,7496.0,527.0,240.0,1.0,580.0,N
Female,No,Not Graduate,No,22339.0,13898.0,398.0,180.0,1.0,351.0,Y
Male,No,Not Graduate,No,3593.0,6367.0,335.0,120.0,1.0,478.0,Y
Male,No,Graduate,No,6602.0,13170.0,699.0,360.0,0.0,512.0,N
Male,Yes,Graduate,No,15969.0,4699.0,196.0,180.0,1.0,356.0,N
Female,Yes,Graduate,No,11577.0,11397.0,577.0,360.0,1.0,310.0,Y
Female,Yes,Not Graduate,No,14599.0,9378.0,590.0,120.0,1.0,622.0,N
Female,Yes,Not Graduate,No,12943.0,1733.0,395.0,240.0,1.0,329.0,Y
Female,No,Graduate,No,2244.0,12988.0,505.0,120.0,1.0,775.0,N
Male,No,Graduate,No,6572.0,2967.0,546.0,240.0,1.0,660.0,Y
Male,No,Graduate,No,13517.5,72.0,374.0,240.0,1.0,322.0,Y
Female,No,Graduate,No,18250.0,4993.0,119.0,360.0,1.0,640.0,N
Male,Yes,Not Graduate,No,18633.0,6117.0,684.0,360.0,0.0,816.0,Y
Male,No,Graduate,No,13285.0,7885.0,526.0,360.0,1.0,555.0,Y
Female,No,Not Graduate,No,8620.0,5042.0,460.0,180.0,1.0,471.0,Y
Male,Yes,Graduate,No,7869.0,12830.0,409.0,360.0,1.0,826.0,N
Male,Yes,Not Graduate,No,7971.0,8061.0,693.0,180.0,1.0,813.0,Y
Male,No,Not Graduate,No,18894.0,12253.0,455.0,180.0,1.0,511.0,Y
Female,Yes,Not Graduate,No,15957.0,630.0,126.0,180.0,1.0,681.0,N
Female,Yes,Not Graduate,No,7968.0,7496.0,146.0,360.0,1.0,340.0,Y
Female,Yes,Graduate,No,23253.0,5603.0,555.0,360.0,1.0,602.0,Y
Female,Yes,Graduate,No,9647.0,877.0,211.0,240.0,1.0,425.0,N
Male,No,Graduate,No,18457.0,13566.0,474.0,240.0,1.0,640.0,Y
Female,Yes,Not Graduate,No,11000.0,8948.0,414.0,240.0,1.0,776.0,N
Female,No,Graduate,No,21262.0,10857.0,225.0,240.0,1.0,837.0,Y
Female,Yes,Graduate,Yes,7141.0,4293.0,106.0,180.0,1.0,831.0,Y
Male,Yes,Graduate,No,4126.0,9642.0,661.0,240.0,1.0,591.0,Y
Female,Yes,Not Graduate,No,20588.0,2540.0,459.0,240.0,1.0,829.0,Y
Male,Yes,Not Graduate,No,8470.0,81.0,397.5,360.0,0.0,504.0,Y
Female,Yes,Not Graduate,Yes,17473.0,1331.0,461.0,120.0,1.0,378.0,Y
Male,No,Graduate,Yes,18161.0,9914.0,363.0,240.0,1.0,827.0,Y
Male,Yes,Graduate,No,22063.0,7955.0,374.0,240.0,1.0,772.0,Y
Female,No,Graduate,No,14908.0,14709.0,495.0,240.0,1.0,574.0,Y
Male,Yes,Not Graduate,No,13850.0,14836.0,412.0,360.0,1.0,396.0,N
Female,No,Graduate,No,2984.0,356.0,591.0,360.0,0.0,815.0,Y
Female,Yes,Not Graduate,Yes,19682.0,9511.0,503.0,240.0,1.0,547.0,Y
Female,No,Not Graduate,No,9187.0,7496.0,476.0,180.0,1.0,621.0,N
Male,No,Not Graduate,Yes,22339.0,12587.0,640.0,360.0,1.0,745.0,Y
Male,Yes,Not Graduate,No,12845.0,645.0,419.0,360.0,0.0,362.0,N
Female,Yes,Graduate,No,13517.5,6263.0,324.0,180.0,0.0,478.0,N
Female,Yes,Graduate,No,22071.0,10425.0,555.0,360.0,1.0,491.0,Y
Male,No,Not Graduate,No,16083.0,10823.0,388.0,360.0,1.0,310.0,Y
Female,No,Graduate,No,17519.0,11491.0,380.0,240.0,1.0,462.0,Y
Female,Yes,Not Graduate,No,13138.0,8499.0,516.0,360.0,0.0,716.0,N
Female,Yes,Graduate,No,21429.0,233.0,583.0,120.0,1.0,684.0,Y
Male,No,Graduate,No,4085.0,1034.0,637.0,240.0,0.0,332.0,N
Male,No,Not Graduate,No,8533.0,10414.0,412.0,180.0,1.0,376.0,Y
Male,Yes,Not Graduate,No,18183.0,11012.0,156.0,180.0,1.0,748.0,N
Female,No,Not Graduate,No,4727.0,12930.0,222.0,360.0,1.0,520.0,Y
Female,Yes,Not Graduate,No,2376.0,6017.0,389.0,240.0,0.0,472.0,Y
Female,Yes,Graduate,No,8992.0,5121.0,697.0,120.0,1.0,574.0,Y
Male,Yes,Not Graduate,No,16185.0,1735.0,409.0,240.0,1.0,599.0,N
Female,No,Graduate,No,24084.0,4277.0,662.0,360.0,1.0,735.0,Y
Female,No,Not Graduate,No,6690.0,941.0,327.0,120.0,1.0,316.0,Y
Female,No,Graduate,No,21178.0,349.0,105.0,180.0,1.0,349.0,Y
Female,No,Not Graduate,No,3065.0,10878.0,542.0,240.0,1.0,803.0,N
Male,Yes,Graduate,No,5682.0,1405.0,409.0,360.0,1.0,731.0,Y
Male,No,Graduate,No,16793.0,7464.0,101.0,180.0,1.0,461.0,N
Female,Yes,Graduate,No,19435.0,13508.0,474.0,240.0,1.0,649.0,N
Male,Yes,Not Graduate,No,10820.0,11819.0,397.5,240.0,1.0,301.0,Y
Male,Yes,Not Graduate,No,20757.0,1545.0,571.0,240.0,1.0,483.0,Y
Female,No,Not Graduate,No,15820.0,4320.0,690.0,180.0,1.0,731.0,N
Female,Yes,Not Graduate,No,10058.0,9943.0,403.0,360.0,1.0,671.0,Y
Male,Yes,Graduate,No,24852.0,1746.0,157.0,360.0,1.0,743.0,Y
Female,No,Graduate,No,16118.0,12573.0,324.0,360.0,1.0,794.0,Y
Male,Yes,Graduate,No,5974.0,7896.0,525.0,240.0,0.0,336.0,Y
Female,No,Not Graduate,No,8659.0,1354.0,301.0,120.0,0.0,832.0,N
Male,No,Graduate,No,6841.0,11824.0,617.0,180.0,1.0,573.0,Y
Female,No,Graduate,No,20335.0,7330.0,129.0,240.0,1.0,800.0,Y
Male,Yes,Not Graduate,No,16583.0,4288.0,250.0,360.0,1.0,482.0,Y
Male,Yes,Not Graduate,Yes,22305.0,9360.0,647.0,360.0,1.0,507.0,Y
Male,No,Graduate,No,5424.0,7496.0,209.0,360.0,1.0,408.0,Y
Female,No,Not Graduate,No,16733.0,5957.0,220.0,180.0,1.0,315.0,Y
Male,No,Not Graduate,No,16538.0,12236.0,340.0,360.0,1.0,513.0,Y
Male,Yes,Not Graduate,No,11517.0,6835.0,129.0,240.0,1.0,619.0,Y
Female,No,Not Graduate,No,19555.0,2585.0,565.0,360.0,1.0,773.0,Y
Female,Yes,Graduate,Yes,14508.0,4707.0,564.0,240.0,1.0,386.0,N
Male,No,Graduate,No,5769.0,900.0,336.0,240.0,1.0,697.0,N
Male,Yes,Graduate,Yes,22015.0,13934.0,470.0,120.0,1.0,362.0,Y
Female,No,Graduate,No,4310.0,3341.0,248.0,360.0,1.0,375.0,Y
Female,Yes,Graduate,No,4343.0,12338.0,473.0,240.0,1.0,758.0,Y
Female,No,Not Graduate,No,5386.0,7694.0,699.0,240.0,1.0,687.0,N
Female,Yes,Graduate,No,21451.0,127.0,615.0,360.0,1.0,772.0,Y
Female,Yes,Graduate,No,4339.0,1675.0,532.0,240.0,1.0,644.0,Y
Male,Yes,Not Graduate,No,2683.0,1777.0,351.0,240.0,1.0,663.0,N
Female,No,Not Graduate,No,3054.0,5165.0,572.0,240.0,0.0,575.0,N
Male,Yes,Not Graduate,No,20986.0,8425.0,662.0,120.0,1.0,755.0,Y
